
조건별분석
[검색조건]
,분류: 지상
,요소 : 일조일사
,검색구분 : 월
,지역/지점명 : 서울
,기간 : 2020 ~ 2025년 06 ~ 07월


	
	
	
	
		
	
	
		지점번호,지점명,일시,일조합(hr),일조율(%),일사합(MJ/m2)
		108,서울,2020-06,206.1,46.62,603.98
		108,서울,2020-07,119.4,26.62,464.55
		108,서울,2021-06,185.5,41.96,563.35
		108,서울,2021-07,195.2,43.51,578.3
		108,서울,2022-06,131.9,29.83,440.59
		108,서울,2022-07,140.1,31.22,508.79
		108,서울,2023-06,195.1,44.13,572.17
		108,서울,2023-07,146.1,32.55,478.8
		108,서울,2024-06,285.6,64.6,714.52
		108,서울,2024-07,96.3,21.48,402.43
		108,서울,2025-06,191.2,43.25,565.72
		108,서울,2025-07,174.9,38.99,538.53
		
	



