
조건별분석
[검색조건]
,분류: 지상
,요소 : 강수량
,검색구분 : 월
,지역/지점명 : 서울
,기간 : 2020 ~ 2025년 06 ~ 07월


	
	
	지점번호,지점명,일시,강수량(mm),일최다강수량(mm),일최다강수량일자,1시간최다강수량(mm),1시간최다강수량일자,
	108,서울,2020-06,139.6,64.7,2020-06-30,15.9,2020-06-30
	108,서울,2020-07,270.4,103.1,2020-07-23,27.1,2020-07-29
	108,서울,2021-06,104.6,38.2,2021-06-27,37.7,2021-06-27
	108,서울,2021-07,168.3,67.4,2021-07-19,65.7,2021-07-19
	108,서울,2022-06,393.8,176.2,2022-06-30,34.4,2022-06-23
	108,서울,2022-07,252.3,114.5,2022-07-13,33.8,2022-07-16
	108,서울,2023-06,195.6,63.8,2023-06-29,33.8,2023-06-29
	108,서울,2023-07,459.9,91.6,2023-07-13,35.0,2023-07-13
	108,서울,2024-06,115.9,38.3,2024-06-29,20.7,2024-06-29
	108,서울,2024-07,557.3,128.8,2024-07-18,63.3,2024-07-17
	108,서울,2025-06,98.1,51.1,2025-06-20,13.1,2025-06-16
	108,서울,2025-07,293.9,84.0,2025-07-19,32.5,2025-07-17
	
	
	
		
	
	



