
조건별분석
[검색조건]
,분류: 지상
,요소 : 일조일사
,검색구분 : 월
,지역/지점명 : 서울
,기간 : 2020 ~ 2025년 04 ~ 05월


	
	
	
	
		
	
	
		지점번호,지점명,일시,일조합(hr),일조율(%),일사합(MJ/m2)
		108,서울,2020-04,283.3,71.59,637.52
		108,서울,2020-05,177.9,40.38,564.83
		108,서울,2021-04,208.6,52.74,558.28
		108,서울,2021-05,203.7,46.25,570.5
		108,서울,2022-04,246.4,62.35,615.24
		108,서울,2022-05,302.3,68.69,764.61
		108,서울,2023-04,182.3,46.18,498.03
		108,서울,2023-05,235.6,53.57,648.18
		108,서울,2024-04,209.2,52.85,558.15
		108,서울,2024-05,262,59.46,686.87
		108,서울,2025-04,237.9,60.15,585.38
		108,서울,2025-05,205.3,46.62,575.6
		
	



